what states does the missouri river touch	1
what did james k polk believe in	0
who is steven seagal sister	3
what highschool did khloe kardashian go to	3
what states does the connecticut river flow through	1
what team did ronaldo play for	4
what is the local currency in the dominican republic	0
what major airport is near destin florida	1
where is the spratly islands located	0
who is married to garry trudeau	4
what movies did miley cyrus play in	2
what is illinois state bird	4
where did paul rudd go to high school	3
who plays steffy on bold and the beautiful	4
who was the prime minister of australia in 1958	4
what continent do the falkland islands belong to	1
what movies did quentin tarantino star in	2
where did c.s. lewis go to college	3
which countries border lake victoria	3
what college did charles richard drew go to	3
where did drew stanton play in college	3
what county is morristown tn in	0
who did adam sandler married	4
what made roald dahl famous	0
who did plaxico burress sign with 2012	2
where did president eisenhower go to college	3
which college did obama graduated	4
who are the current senators from missouri	4
who played elaine on doc martin	4
who plays stewie griffin 's voice	4
what countries are located in the netherlands	1
where is the sistine chapel by michelangelo	1
where did sergio romo go to college	3
what year did baltimore ravens win the superbowl	1
where did nick clegg go to prep school	3
where did dr seuss go to school	2
when did manchester united first win a trophy	1
what type of cancer did huell howser die of	1
what did jerry sandusky do to the children	2
where did newt gingrich attend college	3
what is pennsylvania 's state flower called	4
which countries do germany border	3
who is lamar odom married too	2
which countries border the baltic sea	3
what college did joakim noah attend	3
what party is bloomberg affiliated with	2
what does time warner own	0
who is sanjay gupta married too	4
which four states touch mexico	3
what is the name of the pittsburgh steelers stadium	2
what was nicolaus copernicus occupation	0
what college did magic johnson go to	3
who does dominic monaghan play in lord of the rings	4
what three continents touch the atlantic ocean	3
what year were the cincinnati reds founded	0
what state did woodrow wilson represent	3
what team did grover cleveland alexander play for	2
who played carl fredricksen in up	4
what countries are in the caribbean	1
what kind of education did barack obama have	2
what school did kurt vonnegut go to	2
when was the last time the ny giants were in the super bowl	1
what kind of guitar does jemaine clement play	1
where is american express located	2
who are paul revere 's parents	0
who does nikki reed play in the movie twilight	4
who was king george v father	1
what sports do they have in china	0
what bass does jared followill use	1
who is gilbert gottfried snl	0
what form of government does mexico	0
who was michael jackson in the wiz	4
what country does nike operate in	2
what colony is john adams from	3
what countries are included in the netherlands	1
what airport do you fly into maui	1
what drug did mitch hedberg overdose on	0
what bass does jared followill use	1
where did madoff live in nyc	3
who plays the voice of kovu	4
what state did woodrow wilson represent	3
in what city did machiavelli live	3
who played marty mcfly 's dad	1
who played maxie jones on general hospital	4
when did ny giants win the superbowl	1
where did richard nixon go to high school	3
where in georgia does usher live	3
what style of art did henri matisse use	0
what prep school did romney attend	3
which island in greece	1
what is the major language of jamaica	0
what teams has lionel messi played for	2
who does brandon jacobs play for	2
what is the capital city of canada on a map	0
